January;Wednesday;TRUE;morning;1;956
January;Wednesday;TRUE;morning;0;1029
January;Wednesday;TRUE;morning;0;739
January;Wednesday;TRUE;morning;0;636
January;Wednesday;TRUE;morning;1;1161
January;Wednesday;TRUE;morning;0;1121
January;Wednesday;TRUE;afternoon;1;1317
January;Wednesday;TRUE;afternoon;1;715
January;Wednesday;TRUE;afternoon;0;474
January;Wednesday;TRUE;afternoon;1;530
January;Wednesday;TRUE;afternoon;1;1686
January;Wednesday;TRUE;afternoon;1;813
January;Wednesday;TRUE;afternoon;0;506
January;Wednesday;TRUE;afternoon;1;1405
January;Wednesday;TRUE;afternoon;0;899
January;Wednesday;TRUE;afternoon;1;1515
January;Wednesday;TRUE;afternoon;1;449
January;Wednesday;TRUE;afternoon;1;692
January;Wednesday;TRUE;afternoon;1;345
January;Wednesday;TRUE;afternoon;0;179
January;Wednesday;TRUE;afternoon;1;611
January;Wednesday;TRUE;afternoon;1;1473
January;Saturday;FALSE;morning;1;551
January;Saturday;FALSE;morning;1;816
January;Saturday;FALSE;morning;0;396
January;Saturday;FALSE;morning;0;1108
January;Saturday;FALSE;morning;1;1307
January;Saturday;FALSE;morning;0;586
January;Saturday;FALSE;morning;0;582
January;Saturday;FALSE;morning;1;523
January;Saturday;FALSE;morning;1;479
January;Saturday;FALSE;morning;0;622
January;Saturday;FALSE;morning;1;667
January;Saturday;FALSE;morning;0;697
January;Saturday;FALSE;morning;1;1427
January;Saturday;FALSE;morning;1;962
January;Saturday;FALSE;morning;1;646
January;Saturday;FALSE;morning;0;34
January;Saturday;FALSE;morning;1;967
January;Saturday;FALSE;morning;1;706
January;Saturday;FALSE;morning;1;843
January;Saturday;FALSE;morning;0;995
January;Saturday;FALSE;afternoon;0;673
January;Saturday;FALSE;afternoon;1;1629
January;Saturday;FALSE;afternoon;1;593
January;Saturday;FALSE;afternoon;1;1109
January;Saturday;FALSE;afternoon;1;881
January;Saturday;FALSE;afternoon;0;17
January;Saturday;FALSE;afternoon;1;7
January;Saturday;FALSE;afternoon;1;1771
January;Saturday;FALSE;afternoon;1;440
January;Saturday;FALSE;afternoon;1;405
January;Saturday;FALSE;afternoon;0;767
January;Saturday;FALSE;afternoon;1;785
January;Saturday;FALSE;afternoon;1;906
January;Saturday;FALSE;afternoon;1;766
January;Saturday;FALSE;afternoon;1;879
January;Saturday;FALSE;afternoon;0;1180
January;Saturday;FALSE;afternoon;0;469
January;Saturday;FALSE;afternoon;1;966
January;Saturday;FALSE;afternoon;1;648
January;Saturday;FALSE;afternoon;1;774
January;Saturday;FALSE;afternoon;1;1224
January;Wednesday;TRUE;morning;0;950
January;Wednesday;TRUE;morning;1;988
January;Wednesday;TRUE;morning;0;1738
January;Wednesday;TRUE;morning;0;605
January;Wednesday;TRUE;morning;0;478
January;Wednesday;TRUE;morning;0;497
January;Wednesday;TRUE;morning;1;625
January;Wednesday;TRUE;morning;0;808
January;Wednesday;TRUE;morning;1;1174
January;Wednesday;TRUE;morning;0;831
January;Wednesday;TRUE;morning;1;983
January;Wednesday;TRUE;morning;1;682
January;Wednesday;TRUE;morning;1;577
January;Wednesday;TRUE;morning;0;425
January;Wednesday;TRUE;morning;1;710
January;Wednesday;TRUE;morning;0;433
January;Wednesday;TRUE;morning;0;791
January;Wednesday;TRUE;morning;0;681
January;Wednesday;TRUE;morning;1;1113
January;Wednesday;TRUE;afternoon;1;888
January;Wednesday;TRUE;afternoon;0;769
January;Wednesday;TRUE;afternoon;1;622
January;Wednesday;TRUE;afternoon;1;367
January;Wednesday;TRUE;afternoon;1;593
January;Wednesday;TRUE;afternoon;1;791
January;Wednesday;TRUE;afternoon;1;762
January;Wednesday;TRUE;afternoon;1;1180
January;Wednesday;TRUE;afternoon;1;608
January;Wednesday;TRUE;afternoon;0;465
January;Wednesday;TRUE;afternoon;1;632
January;Wednesday;TRUE;afternoon;1;1450
January;Wednesday;TRUE;afternoon;1;759
January;Wednesday;TRUE;afternoon;1;NA
January;Saturday;FALSE;morning;1;587
January;Saturday;FALSE;morning;1;1699
January;Saturday;FALSE;morning;0;545
January;Saturday;FALSE;morning;1;895
January;Saturday;FALSE;morning;1;881
January;Saturday;FALSE;morning;1;1146
January;Saturday;FALSE;morning;1;1082
January;Saturday;FALSE;morning;1;1241
January;Saturday;FALSE;morning;0;616
January;Saturday;FALSE;morning;1;1013
January;Saturday;FALSE;morning;1;831
January;Saturday;FALSE;morning;0;1182
January;Saturday;FALSE;morning;1;581
January;Saturday;FALSE;morning;0;1006
January;Saturday;FALSE;morning;0;572
January;Saturday;FALSE;afternoon;1;1408
January;Saturday;FALSE;afternoon;1;1325
January;Saturday;FALSE;afternoon;1;767
January;Saturday;FALSE;afternoon;0;1159
January;Saturday;FALSE;afternoon;1;634
January;Saturday;FALSE;afternoon;0;759
January;Saturday;FALSE;afternoon;1;1408
January;Saturday;FALSE;afternoon;1;323
January;Saturday;FALSE;afternoon;1;690
January;Saturday;FALSE;afternoon;0;732
January;Saturday;FALSE;afternoon;0;902
January;Saturday;FALSE;afternoon;0;910
January;Saturday;FALSE;afternoon;1;821
January;Wednesday;TRUE;morning;1;481
January;Wednesday;TRUE;morning;1;1085
January;Wednesday;TRUE;morning;0;740
January;Wednesday;TRUE;morning;1;947
January;Wednesday;TRUE;morning;0;534
January;Wednesday;TRUE;morning;1;772
January;Wednesday;TRUE;morning;0;696
January;Wednesday;TRUE;morning;1;402
January;Wednesday;TRUE;morning;0;833
January;Wednesday;TRUE;morning;1;717
January;Wednesday;TRUE;morning;1;1017
January;Wednesday;TRUE;morning;0;933
January;Wednesday;TRUE;morning;0;1117
January;Wednesday;TRUE;morning;0;1100
January;Wednesday;TRUE;morning;0;825
January;Wednesday;TRUE;morning;0;1079
January;Wednesday;TRUE;morning;0;373
January;Wednesday;TRUE;morning;0;756
January;Wednesday;TRUE;morning;1;1123
January;Wednesday;TRUE;afternoon;1;566
January;Wednesday;TRUE;afternoon;1;1037
January;Wednesday;TRUE;afternoon;0;2095
January;Wednesday;TRUE;afternoon;1;565
January;Wednesday;TRUE;afternoon;1;213
January;Wednesday;TRUE;afternoon;0;1289
January;Wednesday;TRUE;afternoon;1;340
January;Wednesday;TRUE;afternoon;0;656
January;Wednesday;TRUE;afternoon;0;938
January;Wednesday;TRUE;afternoon;1;208
January;Wednesday;TRUE;afternoon;1;405
January;Wednesday;TRUE;afternoon;1;1383
January;Wednesday;TRUE;afternoon;1;650
January;Wednesday;TRUE;afternoon;1;1048
January;Wednesday;TRUE;afternoon;1;833
January;Wednesday;TRUE;afternoon;1;706
January;Wednesday;TRUE;afternoon;1;395
January;Wednesday;TRUE;afternoon;1;655
January;Wednesday;TRUE;afternoon;1;608
January;Wednesday;TRUE;afternoon;1;497
January;Wednesday;TRUE;afternoon;1;1506
January;Saturday;FALSE;morning;1;653
January;Saturday;FALSE;morning;1;1133
January;Saturday;FALSE;morning;1;766
January;Saturday;FALSE;morning;1;796
January;Saturday;FALSE;morning;0;736
January;Saturday;FALSE;morning;0;686
January;Saturday;FALSE;morning;0;624
January;Saturday;FALSE;morning;1;1037
January;Saturday;FALSE;morning;1;976
January;Saturday;FALSE;morning;0;1849
January;Saturday;FALSE;morning;0;665
January;Saturday;FALSE;morning;0;684
January;Saturday;FALSE;morning;0;836
January;Saturday;FALSE;morning;1;689
January;Saturday;FALSE;morning;0;842
January;Saturday;FALSE;morning;1;782
January;Saturday;FALSE;morning;0;NA
January;Saturday;FALSE;afternoon;0;745
January;Saturday;FALSE;afternoon;0;694
January;Saturday;FALSE;afternoon;1;1316
January;Saturday;FALSE;afternoon;1;708
January;Saturday;FALSE;afternoon;1;1076
January;Saturday;FALSE;afternoon;1;176
January;Saturday;FALSE;afternoon;1;1814
January;Saturday;FALSE;afternoon;1;551
January;Saturday;FALSE;afternoon;0;681
January;Saturday;FALSE;afternoon;1;557
January;Saturday;FALSE;afternoon;1;804
January;Saturday;FALSE;afternoon;1;736
January;Saturday;FALSE;afternoon;1;830
January;Saturday;FALSE;afternoon;0;769
January;Saturday;FALSE;afternoon;0;507
January;Saturday;FALSE;afternoon;0;516
January;Saturday;FALSE;afternoon;0;645
January;Saturday;FALSE;afternoon;0;662
January;Saturday;FALSE;afternoon;1;239
January;Saturday;FALSE;afternoon;0;386
January;Saturday;FALSE;afternoon;1;803
January;Wednesday;TRUE;morning;1;1123
January;Wednesday;TRUE;morning;1;1127
January;Wednesday;TRUE;morning;1;628
January;Wednesday;TRUE;morning;0;555
January;Wednesday;TRUE;morning;1;423
January;Wednesday;TRUE;morning;1;1307
January;Wednesday;TRUE;morning;1;941
January;Wednesday;TRUE;morning;1;631
January;Wednesday;TRUE;morning;0;811
January;Wednesday;TRUE;morning;0;718
January;Wednesday;TRUE;morning;1;726
January;Wednesday;TRUE;morning;0;1119
January;Wednesday;TRUE;morning;1;591
January;Wednesday;TRUE;morning;1;702
January;Wednesday;TRUE;morning;1;522
January;Wednesday;TRUE;morning;1;555
January;Wednesday;TRUE;morning;1;831
January;Wednesday;TRUE;afternoon;0;440
January;Wednesday;TRUE;afternoon;1;1669
January;Wednesday;TRUE;afternoon;1;533
January;Wednesday;TRUE;afternoon;0;1100
January;Wednesday;TRUE;afternoon;1;446
January;Wednesday;TRUE;afternoon;0;639
January;Wednesday;TRUE;afternoon;1;672
January;Wednesday;TRUE;afternoon;1;562
January;Wednesday;TRUE;afternoon;0;546
January;Wednesday;TRUE;afternoon;0;1668
January;Wednesday;TRUE;afternoon;0;537
January;Wednesday;TRUE;afternoon;1;545
January;Wednesday;TRUE;afternoon;1;801
January;Wednesday;TRUE;afternoon;1;396
January;Wednesday;TRUE;afternoon;0;562
January;Wednesday;TRUE;afternoon;1;254
January;Wednesday;TRUE;afternoon;0;859
January;Wednesday;TRUE;afternoon;0;425
January;Wednesday;TRUE;afternoon;1;737
January;Wednesday;TRUE;afternoon;1;599
January;Wednesday;TRUE;afternoon;1;514
January;Wednesday;TRUE;afternoon;0;5
January;Wednesday;TRUE;afternoon;1;951
January;Wednesday;TRUE;afternoon;1;530
January;Wednesday;TRUE;afternoon;1;932
February;Saturday;FALSE;morning;1;540
February;Saturday;FALSE;morning;1;650
February;Saturday;FALSE;morning;1;885
February;Saturday;FALSE;morning;0;632
February;Saturday;FALSE;morning;1;730
February;Saturday;FALSE;morning;1;707
February;Saturday;FALSE;morning;0;1461
February;Saturday;FALSE;morning;0;599
February;Saturday;FALSE;morning;1;929
February;Saturday;FALSE;morning;0;1254
February;Saturday;FALSE;morning;1;649
February;Saturday;FALSE;morning;1;33
February;Saturday;FALSE;morning;1;674
February;Saturday;FALSE;morning;1;369
February;Saturday;FALSE;morning;0;157
February;Saturday;FALSE;morning;0;38
February;Saturday;FALSE;morning;0;1091
February;Saturday;FALSE;afternoon;0;1344
February;Saturday;FALSE;afternoon;1;545
February;Saturday;FALSE;afternoon;0;973
February;Saturday;FALSE;afternoon;0;916
February;Saturday;FALSE;afternoon;1;209
February;Saturday;FALSE;afternoon;0;827
February;Saturday;FALSE;afternoon;1;1315
February;Saturday;FALSE;afternoon;1;1321
February;Saturday;FALSE;afternoon;0;917
February;Saturday;FALSE;afternoon;1;415
February;Saturday;FALSE;afternoon;0;617
February;Saturday;FALSE;afternoon;0;585
February;Saturday;FALSE;afternoon;1;532
February;Saturday;FALSE;afternoon;1;595
February;Saturday;FALSE;afternoon;1;574
February;Saturday;FALSE;afternoon;1;531
February;Saturday;FALSE;afternoon;1;7
February;Saturday;FALSE;afternoon;0;1007
February;Saturday;FALSE;afternoon;0;591
February;Saturday;FALSE;afternoon;0;468
February;Saturday;FALSE;afternoon;0;625
February;Saturday;FALSE;afternoon;1;539
February;Saturday;FALSE;afternoon;0;779
February;Saturday;FALSE;afternoon;0;527
February;Wednesday;TRUE;morning;0;601
February;Wednesday;TRUE;morning;1;559
February;Wednesday;TRUE;morning;0;420
February;Wednesday;TRUE;morning;1;842
February;Wednesday;TRUE;morning;1;1854
February;Wednesday;TRUE;morning;1;2289
February;Wednesday;TRUE;morning;0;454
February;Wednesday;TRUE;morning;1;1102
February;Wednesday;TRUE;morning;1;649
February;Wednesday;TRUE;morning;0;294
February;Wednesday;TRUE;morning;0;1004
February;Wednesday;TRUE;morning;0;667
February;Wednesday;TRUE;morning;1;806
February;Wednesday;TRUE;morning;1;975
February;Wednesday;TRUE;morning;1;582
February;Wednesday;TRUE;morning;0;NA
February;Wednesday;TRUE;afternoon;0;872
February;Wednesday;TRUE;afternoon;1;650
February;Wednesday;TRUE;afternoon;1;1321
February;Wednesday;TRUE;afternoon;0;938
February;Wednesday;TRUE;afternoon;1;1105
February;Wednesday;TRUE;afternoon;0;1491
February;Wednesday;TRUE;afternoon;1;926
February;Wednesday;TRUE;afternoon;0;1240
February;Wednesday;TRUE;afternoon;1;681
February;Wednesday;TRUE;afternoon;0;900
February;Wednesday;TRUE;afternoon;0;750
February;Wednesday;TRUE;afternoon;1;636
February;Wednesday;TRUE;afternoon;1;751
February;Wednesday;TRUE;afternoon;0;2236
February;Wednesday;TRUE;afternoon;1;1123
February;Wednesday;TRUE;afternoon;1;1362
February;Wednesday;TRUE;afternoon;1;527
February;Wednesday;TRUE;afternoon;0;700
February;Saturday;FALSE;morning;1;661
February;Saturday;FALSE;morning;1;1021
February;Saturday;FALSE;morning;0;653
February;Saturday;FALSE;morning;1;662
February;Saturday;FALSE;morning;1;934
February;Saturday;FALSE;morning;0;681
February;Saturday;FALSE;morning;0;646
February;Saturday;FALSE;morning;1;494
February;Saturday;FALSE;morning;0;790
February;Saturday;FALSE;morning;0;555
February;Saturday;FALSE;morning;1;552
February;Saturday;FALSE;morning;1;289
February;Saturday;FALSE;morning;0;715
February;Saturday;FALSE;morning;0;697
February;Saturday;FALSE;morning;0;497
February;Saturday;FALSE;morning;0;588
February;Saturday;FALSE;morning;1;938
February;Saturday;FALSE;morning;0;NA
February;Saturday;FALSE;afternoon;1;771
February;Saturday;FALSE;afternoon;1;708
February;Saturday;FALSE;afternoon;0;1042
February;Saturday;FALSE;afternoon;1;1500
February;Saturday;FALSE;afternoon;1;721
February;Saturday;FALSE;afternoon;1;1434
February;Saturday;FALSE;afternoon;0;677
February;Saturday;FALSE;afternoon;0;744
February;Saturday;FALSE;afternoon;0;1320
February;Saturday;FALSE;afternoon;1;202
February;Saturday;FALSE;afternoon;1;806
February;Saturday;FALSE;afternoon;0;411
February;Saturday;FALSE;afternoon;0;613
February;Tuesday;TRUE;morning;1;946
February;Tuesday;TRUE;morning;1;742
February;Tuesday;TRUE;morning;1;913
February;Tuesday;TRUE;morning;1;1113
February;Tuesday;TRUE;morning;0;1219
February;Tuesday;TRUE;morning;0;432
February;Tuesday;TRUE;morning;0;313
February;Tuesday;TRUE;morning;1;644
February;Tuesday;TRUE;morning;1;855
February;Tuesday;TRUE;morning;1;669
February;Tuesday;TRUE;morning;1;832
February;Tuesday;TRUE;morning;1;612
February;Tuesday;TRUE;morning;1;1028
February;Tuesday;TRUE;morning;1;1011
February;Tuesday;TRUE;morning;1;639
February;Tuesday;TRUE;morning;1;1365
February;Tuesday;TRUE;afternoon;1;785
February;Tuesday;TRUE;afternoon;0;1958
February;Tuesday;TRUE;afternoon;0;2001
February;Tuesday;TRUE;afternoon;1;1201
February;Tuesday;TRUE;afternoon;1;819
February;Tuesday;TRUE;afternoon;1;734
February;Tuesday;TRUE;afternoon;0;296
February;Tuesday;TRUE;afternoon;0;756
February;Tuesday;TRUE;afternoon;0;681
February;Tuesday;TRUE;afternoon;1;1154
February;Wednesday;TRUE;morning;1;655
February;Wednesday;TRUE;morning;1;896
February;Wednesday;TRUE;morning;0;1435
February;Wednesday;TRUE;morning;1;1024
February;Wednesday;TRUE;morning;0;677
February;Wednesday;TRUE;morning;0;1152
February;Wednesday;TRUE;morning;0;1679
February;Wednesday;TRUE;morning;0;783
February;Wednesday;TRUE;morning;1;611
February;Wednesday;TRUE;morning;1;584
February;Wednesday;TRUE;morning;0;1042
February;Wednesday;TRUE;morning;1;447
February;Wednesday;TRUE;morning;1;924
February;Wednesday;TRUE;afternoon;1;892
February;Wednesday;TRUE;afternoon;0;483
February;Wednesday;TRUE;afternoon;1;1246
February;Wednesday;TRUE;afternoon;1;459
February;Wednesday;TRUE;afternoon;1;633
February;Wednesday;TRUE;afternoon;1;906
February;Wednesday;TRUE;afternoon;0;629
February;Wednesday;TRUE;afternoon;1;413
February;Wednesday;TRUE;afternoon;0;1299
February;Wednesday;TRUE;afternoon;1;688
February;Wednesday;TRUE;afternoon;1;734
February;Wednesday;TRUE;afternoon;1;566
February;Wednesday;TRUE;afternoon;1;982
February;Wednesday;TRUE;afternoon;1;668
February;Wednesday;TRUE;afternoon;1;1044
February;Wednesday;TRUE;afternoon;1;418
February;Wednesday;TRUE;afternoon;1;1230
February;Wednesday;TRUE;afternoon;1;962
February;Wednesday;TRUE;afternoon;1;632
February;Wednesday;TRUE;afternoon;0;792
February;Wednesday;TRUE;afternoon;0;1429
February;Wednesday;TRUE;afternoon;1;785
March;Saturday;FALSE;morning;1;734
March;Saturday;FALSE;morning;1;896
March;Saturday;FALSE;morning;0;1318
March;Saturday;FALSE;morning;1;1082
March;Saturday;FALSE;morning;1;721
March;Saturday;FALSE;morning;0;523
March;Saturday;FALSE;morning;0;799
March;Saturday;FALSE;morning;0;879
March;Saturday;FALSE;morning;0;555
March;Saturday;FALSE;morning;1;1174
March;Saturday;FALSE;morning;1;453
March;Saturday;FALSE;morning;0;742
March;Saturday;FALSE;morning;0;928
March;Saturday;FALSE;morning;1;883
March;Saturday;FALSE;morning;1;1278
March;Saturday;FALSE;morning;0;515
March;Saturday;FALSE;afternoon;0;691
March;Saturday;FALSE;afternoon;1;754
March;Saturday;FALSE;afternoon;1;698
March;Saturday;FALSE;afternoon;1;1048
March;Saturday;FALSE;afternoon;1;1147
March;Saturday;FALSE;afternoon;0;836
March;Saturday;FALSE;afternoon;0;678
March;Saturday;FALSE;afternoon;0;895
March;Saturday;FALSE;afternoon;1;361
March;Saturday;FALSE;afternoon;0;473
March;Saturday;FALSE;afternoon;1;429
March;Saturday;FALSE;afternoon;1;298
March;Saturday;FALSE;afternoon;1;835
March;Saturday;FALSE;afternoon;1;1442
March;Saturday;FALSE;afternoon;1;467
March;Saturday;FALSE;afternoon;1;852
March;Saturday;FALSE;afternoon;0;513
March;Saturday;FALSE;afternoon;0;909
March;Saturday;FALSE;afternoon;0;886
March;Wednesday;TRUE;morning;1;1718
March;Wednesday;TRUE;morning;1;777
March;Wednesday;TRUE;morning;0;1369
March;Wednesday;TRUE;morning;1;742
March;Wednesday;TRUE;morning;0;910
March;Wednesday;TRUE;morning;0;584
March;Wednesday;TRUE;morning;1;514
March;Wednesday;TRUE;morning;1;461
March;Wednesday;TRUE;morning;0;622
March;Wednesday;TRUE;morning;1;2479
March;Wednesday;TRUE;morning;1;310
March;Wednesday;TRUE;morning;0;448
March;Wednesday;TRUE;morning;1;452
March;Wednesday;TRUE;morning;0;521
March;Wednesday;TRUE;morning;1;227
March;Wednesday;TRUE;morning;0;930
March;Wednesday;TRUE;morning;0;1061
March;Wednesday;TRUE;afternoon;1;739
March;Wednesday;TRUE;afternoon;1;1775
March;Wednesday;TRUE;afternoon;0;476
March;Wednesday;TRUE;afternoon;1;1100
March;Wednesday;TRUE;afternoon;1;884
March;Wednesday;TRUE;afternoon;1;555
March;Wednesday;TRUE;afternoon;0;578
March;Wednesday;TRUE;afternoon;0;1191
March;Wednesday;TRUE;afternoon;1;619
March;Wednesday;TRUE;afternoon;0;1516
March;Wednesday;TRUE;afternoon;1;826
March;Wednesday;TRUE;afternoon;1;450
March;Wednesday;TRUE;afternoon;0;799
March;Wednesday;TRUE;afternoon;0;739
March;Wednesday;TRUE;afternoon;1;1191
March;Wednesday;TRUE;afternoon;0;759
March;Saturday;FALSE;morning;1;1062
March;Saturday;FALSE;morning;1;597
March;Saturday;FALSE;morning;0;1070
March;Saturday;FALSE;morning;0;639
March;Saturday;FALSE;morning;1;498
March;Saturday;FALSE;morning;1;670
March;Saturday;FALSE;morning;0;1032
March;Saturday;FALSE;morning;0;957
March;Saturday;FALSE;morning;0;782
March;Saturday;FALSE;morning;0;1816
March;Saturday;FALSE;morning;1;616
March;Saturday;FALSE;morning;1;697
March;Saturday;FALSE;morning;1;398
March;Saturday;FALSE;morning;0;481
March;Saturday;FALSE;morning;1;1051
March;Saturday;FALSE;afternoon;1;1033
March;Saturday;FALSE;afternoon;0;839
March;Saturday;FALSE;afternoon;1;567
March;Saturday;FALSE;afternoon;0;820
March;Saturday;FALSE;afternoon;1;792
March;Saturday;FALSE;afternoon;0;487
March;Saturday;FALSE;afternoon;1;1512
March;Saturday;FALSE;afternoon;0;739
March;Saturday;FALSE;afternoon;0;1052
March;Saturday;FALSE;afternoon;1;506
March;Saturday;FALSE;afternoon;1;516
March;Saturday;FALSE;afternoon;1;797
March;Saturday;FALSE;afternoon;0;533
March;Saturday;FALSE;afternoon;0;746
March;Saturday;FALSE;afternoon;1;831
March;Saturday;FALSE;afternoon;0;379
March;Saturday;FALSE;afternoon;0;636
March;Saturday;FALSE;afternoon;0;308
March;Saturday;FALSE;afternoon;0;738
March;Saturday;FALSE;afternoon;1;774
March;Wednesday;TRUE;morning;1;1363
March;Wednesday;TRUE;morning;0;583
March;Wednesday;TRUE;morning;0;716
March;Wednesday;TRUE;morning;1;902
March;Wednesday;TRUE;morning;0;1347
March;Wednesday;TRUE;morning;1;620
March;Wednesday;TRUE;morning;1;822
March;Wednesday;TRUE;morning;1;529
March;Wednesday;TRUE;morning;1;1081
March;Wednesday;TRUE;morning;1;717
March;Wednesday;TRUE;morning;1;1241
March;Wednesday;TRUE;morning;0;1192
March;Wednesday;TRUE;morning;0;1043
March;Wednesday;TRUE;afternoon;1;917
March;Wednesday;TRUE;afternoon;0;883
March;Wednesday;TRUE;afternoon;1;715
March;Wednesday;TRUE;afternoon;1;1280
March;Wednesday;TRUE;afternoon;1;649
March;Wednesday;TRUE;afternoon;1;877
March;Wednesday;TRUE;afternoon;1;902
March;Wednesday;TRUE;afternoon;0;473
March;Wednesday;TRUE;afternoon;0;1320
March;Wednesday;TRUE;afternoon;1;470
March;Wednesday;TRUE;afternoon;0;945
March;Wednesday;TRUE;afternoon;1;473
March;Wednesday;TRUE;afternoon;1;734
March;Wednesday;TRUE;afternoon;1;1088
March;Wednesday;TRUE;afternoon;0;1119
March;Wednesday;TRUE;afternoon;0;1972
March;Saturday;FALSE;morning;1;1160
March;Saturday;FALSE;morning;0;491
March;Saturday;FALSE;morning;0;772
March;Saturday;FALSE;morning;0;484
March;Saturday;FALSE;morning;1;479
March;Saturday;FALSE;morning;0;449
March;Saturday;FALSE;morning;0;484
March;Saturday;FALSE;morning;0;1815
March;Saturday;FALSE;morning;1;731
March;Saturday;FALSE;morning;0;1355
March;Saturday;FALSE;morning;0;689
March;Saturday;FALSE;morning;1;521
March;Saturday;FALSE;morning;1;763
March;Saturday;FALSE;morning;0;585
March;Saturday;FALSE;morning;1;851
March;Saturday;FALSE;morning;0;52
March;Saturday;FALSE;morning;0;754
March;Saturday;FALSE;morning;0;581
March;Saturday;FALSE;morning;1;461
March;Saturday;FALSE;morning;0;1123
March;Saturday;FALSE;afternoon;0;574
March;Saturday;FALSE;afternoon;0;720
March;Saturday;FALSE;afternoon;0;901
March;Saturday;FALSE;afternoon;0;1070
March;Saturday;FALSE;afternoon;1;850
March;Saturday;FALSE;afternoon;0;910
March;Saturday;FALSE;afternoon;1;1666
March;Saturday;FALSE;afternoon;0;741
March;Saturday;FALSE;afternoon;1;624
March;Saturday;FALSE;afternoon;1;578
March;Saturday;FALSE;afternoon;1;526
March;Saturday;FALSE;afternoon;1;698
March;Saturday;FALSE;afternoon;0;424
March;Saturday;FALSE;afternoon;1;443
March;Saturday;FALSE;afternoon;0;687
March;Saturday;FALSE;afternoon;0;752
March;Saturday;FALSE;afternoon;1;877
March;Saturday;FALSE;afternoon;1;564
March;Saturday;FALSE;afternoon;0;536
March;Saturday;FALSE;afternoon;0;506
March;Saturday;FALSE;afternoon;1;825
March;Saturday;FALSE;afternoon;0;1226
March;Tuesday;TRUE;morning;1;853
March;Tuesday;TRUE;morning;0;774
March;Tuesday;TRUE;morning;1;817
March;Tuesday;TRUE;morning;0;799
March;Tuesday;TRUE;morning;1;1042
March;Tuesday;TRUE;morning;1;1962
March;Tuesday;TRUE;morning;1;330
March;Tuesday;TRUE;morning;1;649
March;Tuesday;TRUE;morning;0;835
